"Trial#","S1","S2","S3","Cum Prob"
265,0,1,0,0.988679245283019
266,0,1,0,0.988721804511278
267,0,1,0,0.98876404494382
268,0,1,0,0.988805970149254
269,0,1,0,0.988847583643123
270,1,0,0,0.988888888888889
271,0,1,0,0.988929889298893
272,0,1,0,0.988970588235294
273,0,1,0,0.989010989010989
274,0,1,0,0.989051094890511
275,0,1,0,0.989090909090909
276,0,1,0,0.989130434782609
277,0,1,0,0.989169675090253
278,0,1,0,0.989208633093525
279,0,1,0,0.989247311827957
280,0,1,0,0.989285714285714
281,0,1,0,0.98932384341637
282,0,1,0,0.98936170212766
283,0,0,1,0.989399293286219
284,0,0,1,0.98943661971831
285,0,1,0,0.989473684210526
286,0,1,0,0.989510489510489
287,0,1,0,0.989547038327526
288,0,1,0,0.989583333333333
289,0,1,0,0.98961937716263
290,0,1,0,0.989655172413793
291,0,0,0,0.986254295532646
292,0,1,0,0.986301369863014
293,0,1,0,0.986348122866894
294,0,1,0,0.986394557823129
295,0,1,0,0.986440677966102
296,0,1,0,0.986486486486487
297,0,1,0,0.986531986531986
298,0,1,0,0.986577181208054
299,0,1,0,0.986622073578595
300,0,1,0,0.986666666666667
301,0,1,0,0.98671096345515
302,0,1,0,0.986754966887417
303,0,0,1,0.986798679867987
304,0,1,0,0.986842105263158
305,0,1,0,0.986885245901639
306,0,1,0,0.986928104575163
307,0,0,1,0.986970684039088
308,0,1,0,0.987012987012987
309,0,1,0,0.98705501618123
310,0,1,0,0.987096774193548
311,0,1,0,0.987138263665595
312,0,1,0,0.987179487179487
313,0,1,0,0.987220447284345
314,0,0,1,0.987261146496815
315,0,0,1,0.987301587301587
316,0,1,0,0.987341772151899
317,0,1,0,0.987381703470032
318,1,0,0,0.987421383647799
319,0,1,0,0.987460815047022
320,0,1,0,0.9875
321,0,1,0,0.987538940809969
322,0,1,0,0.987577639751553
323,0,1,0,0.987616099071207
324,0,1,0,0.987654320987654
325,0,1,0,0.987692307692308
326,0,1,0,0.987730061349693
327,0,1,0,0.987767584097859
328,0,1,0,0.98780487804878
329,0,1,0,0.987841945288754
330,0,1,0,0.987878787878788
331,0,1,0,0.987915407854985
332,0,1,0,0.987951807228916
333,0,1,0,0.987987987987988
334,0,1,0,0.988023952095808
335,0,1,0,0.988059701492537
336,0,0,1,0.988095238095238
337,0,1,0,0.98813056379822
338,0,1,0,0.988165680473373
339,0,1,0,0.988200589970501
340,0,1,0,0.988235294117647
341,0,1,0,0.988269794721408
342,0,1,0,0.988304093567251
343,0,1,0,0.988338192419825
344,1,0,0,0.988372093023256
345,0,1,0,0.988405797101449
346,0,1,0,0.988439306358382
347,0,1,0,0.988472622478386
348,0,1,0,0.988505747126437
349,0,1,0,0.988538681948424
350,0,1,0,0.988571428571429
351,0,1,0,0.988603988603989
352,0,1,0,0.988636363636364
353,0,1,0,0.988668555240793
354,0,0,1,0.988700564971751
355,0,1,0,0.988732394366197
356,0,1,0,0.98876404494382
357,0,1,0,0.988795518207283
358,0,1,0,0.988826815642458
359,0,1,0,0.988857938718663
360,0,0,1,0.988888888888889
361,1,0,0,0.988919667590028
362,0,1,0,0.988950276243094
363,0,1,0,0.988980716253444
364,0,1,0,0.989010989010989
365,0,0,1,0.989041095890411
366,0,0,1,0.989071038251366
367,0,1,0,0.989100817438692
368,0,1,0,0.989130434782609
369,0,1,0,0.989159891598916
370,0,0,1,0.989189189189189
371,0,0,1,0.98921832884097
372,0,1,0,0.989247311827957
373,0,1,0,0.989276139410188
374,0,0,1,0.989304812834225
375,0,0,1,0.989333333333333
376,0,1,0,0.98936170212766
377,0,1,0,0.989389920424403
378,0,1,0,0.989417989417989
379,0,1,0,0.989445910290237
380,0,1,0,0.989473684210526
381,0,1,0,0.989501312335958
382,0,1,0,0.989528795811518
383,0,1,0,0.989556135770235
384,0,1,0,0.989583333333333
385,0,0,1,0.98961038961039
386,0,1,0,0.989637305699482
387,0,1,0,0.989664082687339
388,0,1,0,0.989690721649485
389,0,1,0,0.989717223650386
390,0,1,0,0.98974358974359
391,0,1,0,0.989769820971867
392,0,1,0,0.989795918367347
393,0,1,0,0.989821882951654
394,0,0,1,0.989847715736041
395,0,0,1,0.989873417721519
396,0,1,0,0.98989898989899
397,0,1,0,0.98992443324937
398,0,1,0,0.989949748743719
399,0,1,0,0.989974937343358
400,0,1,0,0.99
401,0,1,0,0.99002493765586
402,0,1,0,0.990049751243781
403,0,1,0,0.990074441687345
404,0,1,0,0.99009900990099
405,0,1,0,0.990123456790123
406,0,1,0,0.990147783251232
407,0,1,0,0.99017199017199
408,0,1,0,0.990196078431373
409,0,1,0,0.990220048899755
410,0,1,0,0.990243902439024
411,0,1,0,0.990267639902676
412,0,1,0,0.990291262135922
413,0,1,0,0.990314769975787
414,0,1,0,0.990338164251208
415,0,0,0,0.987951807228916
416,0,1,0,0.987980769230769
417,0,1,0,0.988009592326139
418,0,1,0,0.988038277511962
419,0,1,0,0.988066825775656
420,0,1,0,0.988095238095238
421,0,1,0,0.98812351543943
422,0,0,1,0.988151658767773
423,0,1,0,0.988179669030733
424,0,1,0,0.988207547169811
425,0,1,0,0.988235294117647
426,0,1,0,0.988262910798122
427,0,1,0,0.988290398126464
428,0,1,0,0.988317757009346
429,0,0,1,0.988344988344988
430,0,1,0,0.988372093023256
431,0,1,0,0.988399071925754
432,0,1,0,0.988425925925926
433,0,1,0,0.988452655889146
434,0,0,1,0.988479262672811
435,0,1,0,0.988505747126437
436,0,1,0,0.988532110091743
437,0,1,0,0.988558352402746
438,0,1,0,0.988584474885845
439,0,1,0,0.988610478359909
440,0,1,0,0.988636363636364
441,0,1,0,0.988662131519274
442,0,1,0,0.98868778280543
443,0,1,0,0.988713318284424
444,0,1,0,0.988738738738739
445,0,1,0,0.98876404494382
446,0,1,0,0.988789237668161
447,0,0,1,0.988814317673378
448,0,0,1,0.988839285714286
449,0,1,0,0.988864142538975
450,0,1,0,0.988888888888889
451,0,1,0,0.988913525498891
452,0,0,1,0.988938053097345
453,0,1,0,0.988962472406181
454,0,1,0,0.988986784140969
455,0,1,0,0.989010989010989
456,0,0,1,0.989035087719298
457,0,0,1,0.989059080962801
458,0,0,1,0.989082969432314
459,0,1,0,0.989106753812636
460,1,0,0,0.989130434782609
461,0,1,0,0.989154013015184
462,0,1,0,0.989177489177489
463,0,1,0,0.989200863930886
464,0,0,1,0.989224137931034
465,0,1,0,0.989247311827957
466,0,1,0,0.989270386266094
467,0,1,0,0.989293361884368
468,0,0,1,0.989316239316239
469,0,1,0,0.989339019189765
470,0,0,1,0.98936170212766
471,0,1,0,0.989384288747346
472,0,1,0,0.989406779661017
473,0,1,0,0.989429175475687
474,0,0,1,0.989451476793249
475,0,1,0,0.989473684210526
476,0,0,1,0.989495798319328
477,0,1,0,0.989517819706499
478,0,1,0,0.989539748953975
479,0,1,0,0.989561586638831
480,0,1,0,0.989583333333333
481,0,0,1,0.98960498960499
482,0,1,0,0.989626556016598
483,0,1,0,0.989648033126294
484,0,1,0,0.989669421487603
485,0,1,0,0.989690721649485
486,0,1,0,0.989711934156379
487,0,0,1,0.989733059548255
488,0,1,0,0.989754098360656
489,0,1,0,0.989775051124744
490,0,1,0,0.989795918367347
491,0,1,0,0.989816700610998
492,0,1,0,0.989837398373984
493,0,1,0,0.989858012170385
494,0,1,0,0.989878542510121
495,0,0,1,0.98989898989899
496,0,0,1,0.98991935483871
497,0,1,0,0.989939637826962
498,0,1,0,0.98995983935743
499,0,1,0,0.98997995991984
500,0,1,0,0.99
501,0,1,0,0.99001996007984
502,0,1,0,0.99003984063745
503,0,1,0,0.990059642147117
504,0,1,0,0.990079365079365
505,0,1,0,0.99009900990099
506,0,1,0,0.990118577075099
507,0,0,1,0.990138067061144
508,0,0,1,0.990157480314961
509,0,1,0,0.990176817288802
510,0,1,0,0.990196078431373
511,0,1,0,0.990215264187867
512,0,0,0,0.98828125
513,0,1,0,0.988304093567251
514,0,1,0,0.988326848249027
515,0,0,1,0.988349514563107
516,0,1,0,0.988372093023256
517,0,1,0,0.988394584139265
518,0,1,0,0.988416988416988
519,0,1,0,0.988439306358382
520,0,1,0,0.988461538461539
521,0,0,1,0.988483685220729
522,0,1,0,0.988505747126437
523,0,1,0,0.988527724665392
524,0,1,0,0.988549618320611
525,0,1,0,0.988571428571429
526,0,1,0,0.988593155893536
527,0,0,1,0.988614800759013
528,0,1,0,0.988636363636364
529,0,0,1,0.988657844990548
530,0,1,0,0.988679245283019
531,0,1,0,0.988700564971751
532,0,0,1,0.988721804511278
533,0,0,1,0.98874296435272
534,0,1,0,0.98876404494382
535,0,1,0,0.988785046728972
536,0,1,0,0.988805970149254
537,0,1,0,0.988826815642458
538,0,0,1,0.988847583643123
539,0,1,0,0.98886827458256
540,0,0,0,0.987037037037037
541,0,0,1,0.987060998151571
542,0,1,0,0.987084870848708
543,0,1,0,0.987108655616943
544,0,1,0,0.987132352941177
545,0,1,0,0.987155963302752
546,0,1,0,0.987179487179487
547,0,1,0,0.987202925045704
548,0,1,0,0.987226277372263
549,0,1,0,0.987249544626594
550,0,1,0,0.987272727272727
551,0,1,0,0.987295825771325
552,0,1,0,0.98731884057971
553,0,1,0,0.987341772151899
554,0,1,0,0.987364620938628
555,0,1,0,0.987387387387387
556,0,1,0,0.987410071942446
557,0,1,0,0.987432675044883
558,1,0,0,0.987455197132617
559,0,1,0,0.987477638640429
560,0,0,1,0.9875
561,0,1,0,0.987522281639929
562,0,1,0,0.987544483985765
563,0,1,0,0.987566607460036
564,0,1,0,0.987588652482269
565,0,1,0,0.987610619469027
566,0,1,0,0.987632508833922
567,0,0,1,0.987654320987654
568,0,1,0,0.987676056338028
569,0,1,0,0.987697715289982
570,0,1,0,0.987719298245614
571,0,1,0,0.987740805604203
572,0,1,0,0.987762237762238
573,0,1,0,0.987783595113438
574,0,1,0,0.98780487804878
575,0,1,0,0.987826086956522
576,0,1,0,0.987847222222222
577,0,0,1,0.987868284228769
578,0,1,0,0.987889273356401
579,0,1,0,0.987910189982729
580,1,0,0,0.987931034482759
581,0,1,0,0.987951807228916
582,0,1,0,0.987972508591065
583,0,1,0,0.987993138936535
584,0,1,0,0.988013698630137
585,0,0,1,0.988034188034188
586,0,1,0,0.988054607508532
587,0,0,1,0.988074957410562
588,0,1,0,0.988095238095238
589,0,1,0,0.98811544991511
590,0,1,0,0.988135593220339
591,0,0,1,0.988155668358714
592,0,0,1,0.988175675675676
593,0,1,0,0.988195615514334
594,0,1,0,0.988215488215488
595,0,1,0,0.988235294117647
596,0,1,0,0.988255033557047
597,0,0,0,0.986599664991625
598,0,1,0,0.986622073578595
599,0,1,0,0.986644407345576
600,0,1,0,0.986666666666667
601,0,1,0,0.986688851913478
602,0,1,0,0.98671096345515
603,0,0,1,0.986733001658375
604,0,1,0,0.986754966887417
605,0,1,0,0.986776859504132
606,0,1,0,0.986798679867987
607,0,1,0,0.986820428336079
608,0,1,0,0.986842105263158
609,0,0,1,0.986863711001642
610,0,1,0,0.986885245901639
611,0,1,0,0.986906710310966
612,0,0,1,0.986928104575163
613,0,1,0,0.98694942903752
614,0,1,0,0.986970684039088
615,0,1,0,0.986991869918699
616,0,1,0,0.987012987012987
617,0,1,0,0.987034035656402
618,0,1,0,0.98705501618123
619,0,0,1,0.987075928917609
620,0,1,0,0.987096774193548
621,0,1,0,0.987117552334944
622,0,1,0,0.987138263665595
623,0,1,0,0.987158908507223
624,0,1,0,0.987179487179487
625,0,1,0,0.9872
626,0,1,0,0.987220447284345
627,0,0,1,0.987240829346092
628,0,1,0,0.987261146496815
629,0,0,1,0.987281399046105
630,0,1,0,0.987301587301587
631,0,0,1,0.987321711568938
632,0,1,0,0.987341772151899
633,0,1,0,0.987361769352291
634,0,1,0,0.987381703470032
635,0,1,0,0.98740157480315
636,0,1,0,0.987421383647799
637,0,0,1,0.987441130298273
638,0,1,0,0.987460815047022
639,0,1,0,0.987480438184664
640,0,1,0,0.9875
641,0,1,0,0.987519500780031
642,0,0,1,0.987538940809969
643,0,1,0,0.98755832037325
644,0,1,0,0.987577639751553
645,0,1,0,0.987596899224806
646,0,1,0,0.987616099071207
647,0,1,0,0.987635239567233
648,0,1,0,0.987654320987654
649,0,1,0,0.987673343605547
650,0,1,0,0.987692307692308
651,0,1,0,0.987711213517665
652,0,1,0,0.987730061349693
653,0,0,1,0.987748851454824
654,0,1,0,0.987767584097859
655,0,0,1,0.987786259541985
656,0,0,1,0.98780487804878
657,0,1,0,0.987823439878234
658,0,1,0,0.987841945288754
659,0,0,1,0.987860394537178
660,0,1,0,0.987878787878788
661,0,1,0,0.987897125567322
662,0,1,0,0.987915407854985
663,0,1,0,0.987933634992459
664,0,1,0,0.987951807228916
665,0,1,0,0.98796992481203
666,0,1,0,0.987987987987988
667,0,1,0,0.988005997001499
668,0,1,0,0.988023952095808
669,0,0,1,0.988041853512706
670,0,1,0,0.988059701492537
671,0,1,0,0.988077496274218
672,0,0,1,0.988095238095238
673,0,1,0,0.988112927191679
674,0,1,0,0.98813056379822
675,0,1,0,0.988148148148148
676,0,0,1,0.988165680473373
677,0,1,0,0.988183161004431
678,0,0,1,0.988200589970501
679,0,1,0,0.988217967599411
680,0,1,0,0.988235294117647
681,0,1,0,0.988252569750367
682,0,1,0,0.988269794721408
683,0,1,0,0.988286969253294
684,0,1,0,0.988304093567251
685,0,1,0,0.988321167883212
686,0,1,0,0.988338192419825
687,0,1,0,0.988355167394469
688,0,1,0,0.988372093023256
689,0,1,0,0.988388969521045
690,0,1,0,0.988405797101449
691,0,1,0,0.988422575976845
692,0,1,0,0.988439306358382
693,0,1,0,0.988455988455988
694,0,1,0,0.988472622478386
695,0,1,0,0.988489208633094
696,0,1,0,0.988505747126437
697,0,1,0,0.988522238163558
698,0,1,0,0.988538681948424
699,0,1,0,0.988555078683834
700,0,1,0,0.988571428571429
701,0,1,0,0.988587731811698
702,0,1,0,0.988603988603989
703,0,1,0,0.988620199146515
704,0,1,0,0.988636363636364
705,0,1,0,0.988652482269504
706,0,1,0,0.988668555240793
707,0,0,1,0.988684582743989
708,0,1,0,0.988700564971751
709,0,1,0,0.988716502115656
710,0,1,0,0.988732394366197
711,0,1,0,0.988748241912799
712,0,1,0,0.98876404494382
713,0,1,0,0.988779803646564
714,0,0,1,0.988795518207283
715,0,1,0,0.988811188811189
716,0,1,0,0.988826815642458
717,0,1,0,0.98884239888424
718,0,1,0,0.988857938718663
719,0,1,0,0.988873435326843
720,0,1,0,0.988888888888889
721,0,1,0,0.988904299583911
722,0,1,0,0.988919667590028
723,0,1,0,0.988934993084371
724,0,1,0,0.988950276243094
725,0,1,0,0.988965517241379
726,0,0,0,0.987603305785124
727,0,1,0,0.987620357634113
728,0,1,0,0.987637362637363
729,0,1,0,0.987654320987654
730,0,0,1,0.987671232876712
731,0,1,0,0.987688098495212
732,0,1,0,0.987704918032787
733,0,1,0,0.987721691678035
734,0,0,1,0.987738419618529
735,0,1,0,0.987755102040816
736,0,1,0,0.987771739130435
737,0,1,0,0.987788331071913
738,0,1,0,0.98780487804878
739,0,1,0,0.987821380243572
740,0,1,0,0.987837837837838
741,0,1,0,0.987854251012146
742,0,1,0,0.987870619946092
743,0,1,0,0.987886944818304
744,0,1,0,0.987903225806452
745,0,1,0,0.987919463087248
746,0,0,1,0.987935656836461
747,0,1,0,0.987951807228916
748,0,1,0,0.987967914438503
749,0,1,0,0.987983978638184
750,0,1,0,0.988
751,0,1,0,0.988015978695073
752,0,1,0,0.988031914893617
753,0,1,0,0.98804780876494
754,0,1,0,0.988063660477454
755,0,1,0,0.988079470198675
756,0,1,0,0.988095238095238
757,0,1,0,0.988110964332893
758,0,1,0,0.988126649076517
759,0,1,0,0.988142292490119
760,0,1,0,0.988157894736842
761,0,1,0,0.988173455978975
762,0,0,1,0.988188976377953
763,0,1,0,0.988204456094364
764,0,0,1,0.988219895287958
765,0,1,0,0.988235294117647
766,0,1,0,0.988250652741514
767,0,1,0,0.988265971316819
768,0,1,0,0.98828125
769,0,1,0,0.988296488946684
770,0,1,0,0.988311688311688
771,0,1,0,0.988326848249027
772,0,1,0,0.988341968911917
773,0,1,0,0.988357050452781
774,0,0,1,0.988372093023256
775,0,1,0,0.988387096774194
776,0,1,0,0.98840206185567
777,0,1,0,0.988416988416988
778,0,1,0,0.988431876606684
779,0,0,1,0.988446726572529
780,0,0,1,0.988461538461539
781,0,1,0,0.988476312419974
782,0,1,0,0.98849104859335
783,0,1,0,0.988505747126437
784,0,1,0,0.988520408163265
785,0,1,0,0.988535031847134
786,0,1,0,0.988549618320611
787,0,1,0,0.98856416772554
788,0,1,0,0.988578680203046
789,0,1,0,0.988593155893536
790,0,1,0,0.988607594936709
791,0,1,0,0.988621997471555
792,0,1,0,0.988636363636364
793,0,1,0,0.988650693568726
794,0,1,0,0.988664987405542
795,0,1,0,0.988679245283019
796,0,1,0,0.988693467336683
797,0,0,0,0.987452948557089
798,0,1,0,0.987468671679198
799,0,1,0,0.987484355444305
800,0,1,0,0.9875
801,0,1,0,0.987515605493134
802,0,0,1,0.987531172069825
803,0,1,0,0.987546699875467
804,0,1,0,0.987562189054726
805,0,1,0,0.987577639751553
806,0,1,0,0.987593052109181
807,0,0,1,0.987608426270136
808,0,1,0,0.987623762376238
809,0,1,0,0.987639060568603
810,0,1,0,0.987654320987654
811,0,1,0,0.98766954377312
812,0,1,0,0.987684729064039
813,0,1,0,0.98769987699877
814,0,1,0,0.987714987714988
815,0,0,1,0.987730061349693
816,0,1,0,0.987745098039216
817,0,1,0,0.987760097919217
818,0,1,0,0.987775061124694
819,0,1,0,0.987789987789988
820,0,1,0,0.98780487804878
821,0,1,0,0.987819732034105
822,0,1,0,0.987834549878346
823,0,1,0,0.987849331713244
824,0,1,0,0.987864077669903
825,0,1,0,0.987878787878788
826,0,0,1,0.987893462469734
827,0,1,0,0.987908101571947
828,0,1,0,0.98792270531401
829,0,1,0,0.987937273823884
830,0,1,0,0.987951807228916
831,0,1,0,0.987966305655836
832,0,0,1,0.987980769230769
833,0,0,1,0.987995198079232
834,0,1,0,0.988009592326139
835,0,1,0,0.988023952095808
836,0,1,0,0.988038277511962
837,0,1,0,0.98805256869773
838,0,1,0,0.988066825775656
839,0,0,1,0.9880810488677
840,0,1,0,0.988095238095238
841,0,1,0,0.988109393579073
842,0,1,0,0.98812351543943
843,0,0,1,0.988137603795967
844,0,1,0,0.988151658767773
845,0,0,1,0.988165680473373
846,0,1,0,0.988179669030733
847,0,1,0,0.988193624557261
848,0,1,0,0.988207547169811
849,0,1,0,0.988221436984688
850,0,1,0,0.988235294117647
851,0,0,1,0.988249118683901
852,0,0,1,0.988262910798122
853,0,1,0,0.988276670574443
854,0,1,0,0.988290398126464
855,0,1,0,0.988304093567251
856,0,0,1,0.988317757009346
857,0,1,0,0.988331388564761
858,0,1,0,0.988344988344988
859,0,1,0,0.988358556461001
860,0,1,0,0.988372093023256
861,0,1,0,0.988385598141696
862,0,1,0,0.988399071925754
863,0,0,1,0.988412514484357
864,0,1,0,0.988425925925926
865,0,1,0,0.988439306358382
866,0,1,0,0.988452655889146
867,0,1,0,0.988465974625144
868,0,1,0,0.988479262672811
869,0,1,0,0.98849252013809
870,0,0,0,0.987356321839081
871,0,0,1,0.987370838117107
872,0,1,0,0.987385321100917
873,0,1,0,0.987399770904926
874,0,1,0,0.987414187643021
875,0,1,0,0.987428571428571
876,0,1,0,0.987442922374429
877,0,1,0,0.98745724059293
878,0,0,1,0.9874715261959
879,0,0,1,0.987485779294653
880,0,1,0,0.9875
881,0,1,0,0.987514188422247
882,0,0,1,0.987528344671202
883,0,0,1,0.987542468856172
884,0,1,0,0.987556561085973
885,0,1,0,0.987570621468927
886,0,1,0,0.987584650112867
887,0,1,0,0.987598647125141
888,0,1,0,0.987612612612613
889,0,0,1,0.987626546681665
890,0,0,1,0.987640449438202
891,0,1,0,0.987654320987654
892,0,1,0,0.987668161434978
893,0,1,0,0.987681970884658
894,0,1,0,0.987695749440716
895,0,1,0,0.987709497206704
896,0,1,0,0.987723214285714
897,0,0,1,0.987736900780379
898,0,1,0,0.987750556792873
899,0,1,0,0.987764182424917
900,0,1,0,0.987777777777778
901,0,1,0,0.987791342952275
902,0,0,1,0.98780487804878
903,0,1,0,0.98781838316722
904,0,1,0,0.98783185840708
905,0,1,0,0.987845303867403
906,0,1,0,0.987858719646799
907,0,1,0,0.98787210584344
908,0,1,0,0.987885462555066
909,0,1,0,0.987898789878988
910,0,1,0,0.987912087912088
911,0,1,0,0.987925356750823
912,0,1,0,0.987938596491228
