"Trial#","S1","S2","S3","Cum Prob"
1,0,1,0,1
2,0,1,0,1
3,0,1,0,1
4,0,1,0,1
5,0,1,0,1
6,0,1,0,1
7,0,1,0,1
8,0,1,0,1
9,0,1,0,1
10,0,1,0,1
11,0,1,0,1
12,0,1,0,1
13,0,1,0,1
14,0,1,0,1
15,0,1,0,1
16,0,1,0,1
17,0,0,1,1
18,0,0,1,1
19,0,0,0,0.947368421052632
20,0,1,0,0.95
21,1,0,0,0.952380952380952
22,0,0,1,0.954545454545455
23,0,1,0,0.956521739130435
24,0,1,0,0.958333333333333
25,0,1,0,0.96
26,0,1,0,0.961538461538462
27,0,1,0,0.962962962962963
28,0,1,0,0.964285714285714
29,0,0,1,0.96551724137931
30,0,1,0,0.966666666666667
31,0,1,0,0.967741935483871
32,0,0,1,0.96875
33,0,1,0,0.96969696969697
34,0,1,0,0.970588235294118
35,0,1,0,0.971428571428571
36,0,1,0,0.972222222222222
37,0,1,0,0.972972972972973
38,0,1,0,0.973684210526316
39,0,1,0,0.974358974358974
40,0,1,0,0.975
41,1,0,0,0.975609756097561
42,0,1,0,0.976190476190476
43,0,1,0,0.976744186046512
44,0,1,0,0.977272727272727
45,0,1,0,0.977777777777778
46,0,0,1,0.978260869565217
47,0,1,0,0.978723404255319
48,0,1,0,0.979166666666667
49,0,1,0,0.979591836734694
50,0,1,0,0.98
51,0,1,0,0.980392156862745
52,0,1,0,0.980769230769231
53,1,0,0,0.981132075471698
54,0,0,1,0.981481481481482
55,0,1,0,0.981818181818182
56,0,1,0,0.982142857142857
57,0,1,0,0.982456140350877
58,0,1,0,0.982758620689655
59,0,1,0,0.983050847457627
60,0,1,0,0.983333333333333
61,0,1,0,0.983606557377049
62,0,0,1,0.983870967741935
63,0,1,0,0.984126984126984
64,0,1,0,0.984375
65,0,1,0,0.984615384615385
66,0,1,0,0.984848484848485
67,0,0,1,0.985074626865672
68,0,1,0,0.985294117647059
69,0,1,0,0.985507246376812
70,0,1,0,0.985714285714286
71,0,0,0,0.971830985915493
72,0,1,0,0.972222222222222
73,0,1,0,0.972602739726027
74,0,1,0,0.972972972972973
75,0,1,0,0.973333333333333
76,0,1,0,0.973684210526316
77,0,1,0,0.974025974025974
78,0,0,1,0.974358974358974
79,0,1,0,0.974683544303797
80,0,0,1,0.975
81,0,0,1,0.975308641975309
82,0,1,0,0.975609756097561
83,0,1,0,0.975903614457831
84,0,1,0,0.976190476190476
85,0,1,0,0.976470588235294
86,0,1,0,0.976744186046512
87,0,0,0,0.96551724137931
88,0,1,0,0.965909090909091
89,0,1,0,0.966292134831461
90,0,0,1,0.966666666666667
91,0,1,0,0.967032967032967
92,0,1,0,0.967391304347826
93,0,1,0,0.967741935483871
94,0,1,0,0.968085106382979
95,0,1,0,0.968421052631579
96,0,0,1,0.96875
97,0,1,0,0.969072164948454
98,0,1,0,0.969387755102041
99,0,1,0,0.96969696969697
100,0,0,1,0.97
101,0,0,0,0.96039603960396
102,0,1,0,0.96078431372549
103,0,1,0,0.961165048543689
104,0,1,0,0.961538461538462
105,0,1,0,0.961904761904762
106,0,1,0,0.962264150943396
107,0,0,1,0.962616822429907
108,0,1,0,0.962962962962963
109,0,1,0,0.963302752293578
110,0,0,1,0.963636363636364
111,0,1,0,0.963963963963964
112,0,1,0,0.964285714285714
113,0,0,1,0.964601769911504
114,0,1,0,0.964912280701754
115,0,0,1,0.965217391304348
116,0,0,1,0.96551724137931
117,0,1,0,0.965811965811966
118,0,1,0,0.966101694915254
119,0,1,0,0.966386554621849
120,0,1,0,0.966666666666667
121,0,1,0,0.966942148760331
122,0,0,1,0.967213114754098
123,0,0,1,0.967479674796748
124,0,1,0,0.967741935483871
125,0,1,0,0.968
126,0,1,0,0.968253968253968
127,0,0,1,0.968503937007874
128,0,0,0,0.9609375
129,0,1,0,0.961240310077519
130,0,1,0,0.961538461538462
131,0,1,0,0.961832061068702
132,0,1,0,0.962121212121212
133,0,1,0,0.962406015037594
134,0,1,0,0.962686567164179
135,1,0,0,0.962962962962963
136,0,0,1,0.963235294117647
137,0,1,0,0.963503649635037
138,0,1,0,0.963768115942029
139,0,0,1,0.964028776978417
140,0,1,0,0.964285714285714
141,0,1,0,0.964539007092199
142,0,1,0,0.964788732394366
143,0,1,0,0.965034965034965
144,0,0,1,0.965277777777778
145,1,0,0,0.96551724137931
146,0,1,0,0.965753424657534
147,0,0,1,0.965986394557823
148,0,1,0,0.966216216216216
149,0,0,1,0.966442953020134
150,0,1,0,0.966666666666667
151,0,0,1,0.966887417218543
152,0,0,0,0.960526315789474
153,0,1,0,0.96078431372549
154,0,1,0,0.961038961038961
155,0,1,0,0.961290322580645
156,0,1,0,0.961538461538462
157,0,1,0,0.961783439490446
158,0,1,0,0.962025316455696
159,0,1,0,0.962264150943396
160,0,1,0,0.9625
161,0,1,0,0.962732919254658
162,0,1,0,0.962962962962963
163,0,1,0,0.96319018404908
164,0,1,0,0.963414634146341
165,0,1,0,0.963636363636364
166,0,1,0,0.963855421686747
167,0,0,0,0.958083832335329
168,0,0,1,0.958333333333333
169,0,1,0,0.958579881656805
170,0,1,0,0.958823529411765
171,0,1,0,0.95906432748538
172,0,1,0,0.959302325581395
173,0,1,0,0.959537572254335
174,0,1,0,0.959770114942529
175,0,1,0,0.96
176,0,0,1,0.960227272727273
177,0,1,0,0.96045197740113
178,0,1,0,0.960674157303371
179,0,1,0,0.960893854748603
180,0,1,0,0.961111111111111
181,0,0,1,0.961325966850829
182,0,1,0,0.961538461538462
183,0,1,0,0.961748633879781
184,0,0,1,0.96195652173913
185,0,1,0,0.962162162162162
186,0,0,1,0.962365591397849
187,0,1,0,0.962566844919786
188,0,1,0,0.962765957446808
189,0,1,0,0.962962962962963
190,1,0,0,0.963157894736842
191,0,1,0,0.963350785340314
192,0,1,0,0.963541666666667
193,0,1,0,0.963730569948187
194,0,0,1,0.963917525773196
195,0,1,0,0.964102564102564
196,0,1,0,0.964285714285714
197,0,1,0,0.964467005076142
198,0,1,0,0.964646464646465
199,0,1,0,0.964824120603015
200,0,1,0,0.965
201,0,1,0,0.965174129353234
202,0,1,0,0.965346534653465
203,0,0,1,0.96551724137931
204,0,0,1,0.965686274509804
205,0,0,1,0.965853658536585
206,0,1,0,0.966019417475728
207,0,0,0,0.961352657004831
208,0,1,0,0.961538461538462
209,0,1,0,0.961722488038278
210,0,1,0,0.961904761904762
211,0,0,1,0.962085308056872
212,0,1,0,0.962264150943396
213,0,1,0,0.962441314553991
214,0,1,0,0.962616822429907
215,0,1,0,0.962790697674419
216,0,1,0,0.962962962962963
217,0,0,0,0.95852534562212
218,0,0,1,0.958715596330275
219,0,1,0,0.958904109589041
220,0,1,0,0.959090909090909
221,0,1,0,0.959276018099548
222,0,1,0,0.959459459459459
223,0,0,0,0.955156950672646
224,0,1,0,0.955357142857143
225,0,1,0,0.955555555555556
226,0,1,0,0.955752212389381
227,0,1,0,0.955947136563877
228,0,1,0,0.956140350877193
229,0,1,0,0.956331877729258
230,0,1,0,0.956521739130435
231,0,1,0,0.956709956709957
232,0,1,0,0.956896551724138
233,0,1,0,0.957081545064378
234,0,1,0,0.957264957264957
235,0,1,0,0.957446808510638
